unit_id,sentences,code,coder1,coder2,coder3,coder4,coder5,dataset,document_id,text,url,concreteness,concr_ratings,subjectivity_2-class,subjectivity_4-class
M1940_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1940,"Problematik: Der Zugang zum Kreisverkehr ist für Radfahrer mit einem Vorfahrt Achten-Schild versehen. Wenn es nur Autofahrer gäbe die auf ihrem Recht beaharren würden müsste man zu den Stoßzeiten wohl stundenlang dort stehen. Bei wenig Verkehr kommt es dann eher dazu, dass man bei der Überquerung schnell übersehen wird, da Fahrzeuge, die von West nach Ost bzw. umgekehrt mit überhöhter Geschwindigkeit unterwegs sind.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1940_3,5-5,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1940,Lösungsidee: Mein Vorschlag an dieser Stelle wäre bspw. ein farbliches hervorheben der Radwege (um diese Sichtbarer für Autofahrer zu machen).,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr,high concreteness,"[2, 2, 2, 2, 2]",0,0
M1940_4,6-7,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CD_M,M1940,"Es gibt im übrigen auch keinen anderen guten alternativen Zugang zum nördlich des Kreisverkehrs gelegenen Industriegebiet für Radfahrer wenn man aus Richtung der Hüldonker Straße kommt. Fährt man über Am Schürmannshütt ist man aufgrund der Parksitutation, viele Ausfahrten, und Schwerlastverkehr noch gefährdeter.",https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr,high concreteness,"[2, 2, 2, 2, 2]",0,0
Boff44_1_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Boff44_1,mehr Radständer,,low concreteness,"[0, 0, 0, 0, 1]",0,1
Boff61_2_1,1-1,mpos,intermediate concreteness,high concreteness,high concreteness,low concreteness,high concreteness,CQ_B,Boff61_2,sichtbare Kennzeichnung von Radstraßen oder sogar komplette Sperrung von Straßen für Autos,,intermediate concreteness,"[1, 2, 2, 0, 2]",1,3
Boff90_1_1,1-2,premise,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Boff90_1,"Straßenreparatungen gehen für eine lange Zeit auf der Victoria Brücke. Dort ist sehr eine sehr enge und schmale Straße und ist und sehr schwierig zu fahren, sonders Alten Menschen",,high concreteness,"[2, 2, 2, 1, 2]",0,1
Boff143_3_1,1-1,premise,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Boff143_3,mangelnde Abstellflächen,,low concreteness,"[0, 0, 0, 0, 0]",0,0
Boff174_3_1,1-1,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CQ_B,Boff174_3,Falschparker auf Radwegen härter bestrafen,,intermediate concreteness,"[1, 1, 1, 1, 1]",0,0
Boff202_1_1,1-1,mpos,intermediate concreteness,intermediate concreteness,high concreteness,high concreteness,intermediate concreteness,CQ_B,Boff202_1,"Sau.. [?] Radwege, keine Autos der Polizei für Geschwindigk.-kontr. AUF Radwege, keine Glas-Behälter (Recycling) am Radweg, höhere Strafen/ [?] von Parkern auf Radweg",,intermediate concreteness,"[1, 1, 2, 2, 1]",1,2
Boff202_1_2,1-1,premise,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CQ_B,Boff202_1,"Sau.. [?] Radwege, keine Autos der Polizei für Geschwindigk.-kontr. AUF Radwege, keine Glas-Behälter (Recycling) am Radweg, höhere Strafen/ [?] von Parkern auf Radweg",,intermediate concreteness,"[1, 1, 1, 1, 1]",0,0
Boff203_1_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Boff203_1,mehr Fahrradweg,,low concreteness,"[0, 0, 0, 0, 0]",0,0
Boff231_2_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Boff231_2,mehr Abstellplätze,,low concreteness,"[0, 0, 0, 0, 0]",0,0
Boff248_3_1,1-1,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CQ_B,Boff248_3,Fahrradständer der zum Anketten vor Bio-Märkten z.B. denns Köln Str.,,high concreteness,"[2, 2, 2, 2, 2]",0,0
Boff290_1_1,1-1,mpos,high concreteness,intermediate concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Boff290_1,breitere Radwege von Innenstadt an der Bahntrasse Richtung BadGodesberg,,high concreteness,"[2, 1, 2, 1, 2]",1,2
Boff292_1_1,1-1,premise,low concreteness,low concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CQ_B,Boff292_1,Kein Fahrradweg/ Platz vorhanden,,low concreteness,"[0, 0, 1, 0, 1]",1,2
Boff310_1_1,1-1,mpos,intermediate concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Boff310_1,"Baustelle Viktoriabrücke: Andere Möglichkeit, damit man bei der Fahrrichtung in Richtung Nordstadt nicht immer die Straßenseite wechseln muss",,low concreteness,"[1, 0, 0, 0, 0]",0,1
Boff310_1_2,1-1,premise,intermediate concreteness,high concreteness,high concreteness,high concreteness,intermediate concreteness,CQ_B,Boff310_1,"Baustelle Viktoriabrücke: Andere Möglichkeit, damit man bei der Fahrrichtung in Richtung Nordstadt nicht immer die Straßenseite wechseln muss",,high concreteness,"[1, 2, 2, 2, 1]",1,2
Boff332_2_1,1-1,mpos,high concreteness,high concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Boff332_2,Park & Halteverbot auf Radwegen,,intermediate concreteness,"[2, 2, 1, 0, 2]",1,3
Boff342_2_1,1-1,mpos,intermediate concreteness,high concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Boff342_2,mehr Hinweißschilder für Autofahrer auf Radfahrer acht zu geben,,intermediate concreteness,"[1, 2, 1, 0, 2]",1,3
Boff350_1_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Boff350_1,Verkehrsführung verbessern,,low concreteness,"[0, 0, 0, 0, 0]",0,0
Boff356_1_1,1-1,mpos,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Boff356_1,den Radweg am Rhein von Bonn-Mehlem bis zur Stadtgrenze nach Hersel verbreitern und voll ausbauen!,,high concreteness,"[2, 2, 2, 1, 2]",0,1
Boff367_1_1,1-1,mpos,intermediate concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Boff367_1,neue Abstellanlagen schaffen,,low concreteness,"[1, 0, 0, 0, 1]",1,2
Boff421_1_1,1-1,mpos,intermediate concreteness,low concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CQ_B,Boff421_1,"Mehr Möglichkeiten, Fahrräder zu fixieren",,intermediate concreteness,"[1, 0, 1, 0, 1]",1,2
Boff421_3_1,1-1,mpos,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CQ_B,Boff421_3,"mehr Kontrolle von Radfahrern, die falsch sind/ oder ohne Licht fahren",,high concreteness,"[2, 2, 1, 1, 2]",1,2
Boff460_1_1,1-1,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Boff460_1,Mehr klarerer ausgezeichnete Radwege,,intermediate concreteness,"[1, 1, 1, 0, 2]",1,2
Boff462_3_1,1-1,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CQ_B,Boff462_3,Einbiegen auf Radweg Kaiserstraße von den Bahnübergängen sicherer machen (Hecken schneiden etc.),,high concreteness,"[2, 2, 2, 2, 2]",0,0
Boff467_2_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Boff467_2,Fahrräder sollten mehr begünstigt werden.,,low concreteness,"[0, 0, 0, 0, 1]",0,1
Boff485_2_1,1-1,mpos,intermediate concreteness,high concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Boff485_2,Ausbessern von Schlaglöchern,,intermediate concreteness,"[1, 2, 1, 0, 2]",1,3
Boff497_1_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Boff497_1,mehr Sicherheit für Radfahrer -> Autofahrer ignorieren den Fahrrad… [?],,low concreteness,"[0, 0, 0, 0, 0]",0,0
Boff497_1_2,1-1,premise,low concreteness,intermediate concreteness,intermediate concreteness,low concreteness,low concreteness,CQ_B,Boff497_1,mehr Sicherheit für Radfahrer -> Autofahrer ignorieren den Fahrrad… [?],,low concreteness,"[0, 1, 1, 0, 0]",1,2
Bon22_3_1,1-1,mpos,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CQ_B,Bon22_3,"ggf. Beleuchtung des Bröhltalwegs, gerade im Winter ist es schon früh stockfinster",,high concreteness,"[2, 2, 1, 1, 2]",1,2
Bon22_3_2,1-1,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CQ_B,Bon22_3,"ggf. Beleuchtung des Bröhltalwegs, gerade im Winter ist es schon früh stockfinster",,high concreteness,"[2, 2, 2, 2, 2]",0,0
Bon23_1_1,1-1,mpos,high concreteness,high concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Bon23_1,Falsch parkenden Autos öffters kontrollieren,,intermediate concreteness,"[2, 2, 1, 0, 2]",1,3
Bon179_1_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Bon179_1,mehr Platz für Rad,,low concreteness,"[0, 0, 0, 0, 0]",0,0
Bon179_2_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Bon179_2,Mehr Sicherheit für Radfahrer,,low concreteness,"[0, 0, 0, 0, 1]",0,1
Bon232_1_1,1-1,mpos,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CQ_B,Bon232_1,Radservice Stationen (aufpumpen etc.),,intermediate concreteness,"[1, 2, 1, 1, 2]",1,2
Bon232_2_1,1-1,mpos,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CQ_B,Bon232_2,Überdachte Abstellplätze (Innenstadt),,high concreteness,"[2, 2, 1, 1, 2]",1,2
Bon340_1_1,1-1,premise,low concreteness,high concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Bon340_1,Fehlende Beleuchtung,,intermediate concreteness,"[0, 2, 0, 0, 1]",1,3
Bon340_2_1,1-1,premise,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CQ_B,Bon340_2,Radweg teilt sich - gefährliche Verkehrsführung,,intermediate concreteness,"[1, 2, 1, 1, 2]",1,2
Bon441_2_1,1-1,mpos,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CQ_B,Bon441_2,Radweg vom Hauptbahnhof Richtung Rhein,,intermediate concreteness,"[2, 1, 1, 1, 1]",0,1
Bon452_1_1,1-1,mpos,low concreteness,low concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Bon452_1,Ausbau des Radfahrwegs,,intermediate concreteness,"[0, 0, 1, 0, 2]",1,3
Bon543_1_1,1-1,mpos,low concreteness,low concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Bon543_1,mehr Radwege,,low concreteness,"[0, 0, 0, 0, 1]",0,1
Bon543_2_1,1-1,mpos,low concreteness,high concreteness,low concreteness,low concreteness,intermediate concreteness,CQ_B,Bon543_2,breitere Radwege,,intermediate concreteness,"[0, 2, 0, 0, 1]",1,3
Bon649_3_1,1-1,mpos,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Bon649_3,Häufigere und bessere Kontrollen von Falschparkern und stark befahrenen Kreuzungen,,high concreteness,"[2, 2, 2, 1, 2]",0,1
Bon663_1_1,1-1,mpos,high concreteness,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CQ_B,Bon663_1,seperate Wege an großen Kreuzungen,,intermediate concreteness,"[2, 2, 1, 1, 1]",1,2
Bon743_2_1,1-1,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,high concreteness,CQ_B,Bon743_2,deutlich gekennzeichnete Fahrradwege,,intermediate concreteness,"[1, 1, 1, 1, 2]",0,1
Bon789_2_1,1-1,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,CQ_B,Bon789_2,'Ampeln auch Nachts für Radfahrer und Fußgänger durchgängig mit Ampeln für Autos grün schalten,,high concreteness,"[2, 2, 2, 2, 2]",0,0
Bon789_3_1,1-1,premise,intermediate concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Bon789_3,"es kann nicht sein, dass die Autos in der eigenen Fahrtrichtung grün haben und man selber abends um 23 Uhr an der Ampel zwei Phasen abwarten muss...'",,high concreteness,"[1, 2, 2, 1, 2]",1,2
Bon875_1_1,1-1,mpos,high concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Bon875_1,"Weniger Fahrradstreifen, dafür ganze Fahrbahnnutzung für Radfahrer",,high concreteness,"[2, 2, 2, 1, 2]",0,1
Bon875_2_1,1-1,premise,intermediate concreteness,intermediate concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Bon875_2,Radstreifen kollidieren mit Bushaltestellen,,intermediate concreteness,"[1, 1, 2, 1, 2]",1,2
Bon1111_1_1,1-1,mpos,high concreteness,high concreteness,high concreteness,low concreteness,high concreteness,CQ_B,Bon1111_1,Der Streifen zwischen den Bahngleisen und Bürgersteig sollte verbreitert werden,,high concreteness,"[2, 2, 2, 0, 2]",1,2
Bon1123_1_1,1-1,mpos,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CQ_B,Bon1123_1,Klare Trennung von Fahrrad- und Kfz- verkehr wie zB. in Münster,,intermediate concreteness,"[2, 1, 1, 1, 1]",0,1
Bon1295_1_1,1-1,premise,intermediate concreteness,high concreteness,intermediate concreteness,intermediate concreteness,intermediate concreteness,CQ_B,Bon1295_1,"Fahrradwege (alt, verwurzelt, holprig)",,intermediate concreteness,"[1, 2, 1, 1, 1]",0,1
Bon1295_2_1,1-1,mpos,intermediate concreteness,high concreteness,intermediate concreteness,low concreteness,high concreteness,CQ_B,Bon1295_2,Bürgersteig zum Fahrradweg umbauen,,intermediate concreteness,"[1, 2, 1, 0, 2]",1,3
Bon1350_1_1,1-1,mpos,intermediate concreteness,intermediate concreteness,low concreteness,low concreteness,high concreteness,CQ_B,Bon1350_1,Klare Kennzeichnung Fahrradweg,,intermediate concreteness,"[1, 1, 0, 0, 2]",1,3
Bon1350_2_1,1-1,mpos,intermediate concreteness,high concreteness,intermediate concreteness,low concreteness,intermediate concreteness,CQ_B,Bon1350_2,Grds. durchgängige Beleuchtung,,intermediate concreteness,"[1, 2, 1, 0, 1]",1,2
Bon1465_3_1,1-1,mpos,intermediate concreteness,low concreteness,low concreteness,low concreteness,low concreteness,CQ_B,Bon1465_3,"Autofahrer erziehen (nicht bestrafen!) dass an Kreuzungen nicht immer rechts rüber gezogen wird u Radfahrer blockiert, ebenso für Autotür öffnen in Radweg",,low concreteness,"[1, 0, 0, 0, 0]",0,1
Bon1465_3_2,1-1,premise,intermediate concreteness,high concreteness,high concreteness,intermediate concreteness,high concreteness,CQ_B,Bon1465_3,"Autofahrer erziehen (nicht bestrafen!) dass an Kreuzungen nicht immer rechts rüber gezogen wird u Radfahrer blockiert, ebenso für Autotür öffnen in Radweg",,high concreteness,"[1, 2, 2, 1, 2]",1,2
Kmeas0_1,1-1,mpos,intermediate concreteness,intermediate concreteness,intermediate concreteness,low concreteness,intermediate concreteness,MC_K,Kmeas0,Anbindung an die Straßenbahn durch Radinfrastruktur,https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur,intermediate concreteness,"[1, 1, 1, 0, 1]",0,1
Kmeas0_2,2-4,premise,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,MC_K,Kmeas0,"Die Anbindung der äußeren Siedlungsbereiche Fischelns an den ÖPNV ist ausbaufähig. (Ich denke dabei gerade an das neue Wohngebiet Fischeln-Südwest, aber für die südlichsten Bereiche gilt das bereits heute.) Von hier ist der Weg zur Straßenbahn 041 sehr weit, die Buslinien 060/061 fahren lediglich halbstündig, sind verhaltnismäßig unkomfortabel, und brauchen relativ lange bis zum Hauptbahnhof.",https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur,high concreteness,"[2, 2, 2, 2, 2]",0,0
Kmeas0_3,5-5,mpos,intermediate concreteness,low concreteness,intermediate concreteness,low concreteness,intermediate concreteness,MC_K,Kmeas0,IMO muss die Erreichbarkeit von einer Straßenbahn erhöht werden.,https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur,intermediate concreteness,"[1, 0, 1, 0, 1]",1,2
Kmeas0_4,9-12,mpos,high concreteness,high concreteness,high concreteness,high concreteness,high concreteness,MC_K,Kmeas0,"Die Erreichbarkeit der aktuellen Linie 041 muss IMO aber auch kurzfristig verbessert werden, damit jetzt schon MIV-Fahrten ins Stadtzentrum vermieden werden können. Eine relativ kurzfristig und kostengünstig umzusetzende Maßnahme ist die Einrichtung eines Bikesharingangebots (auch in ganz Krefeld, aber konkret v.a. in Fischeln; z.B. Nextbike). Durch die Errichtung von Stationen an den Haltestellen (v.a. Grundend, Eichhornstraße, Clemensstraße) sowie im Siedlungsgebiet, z.B. entlang der Dohmenstraße, aber auch im Wohngebiet, kann die Erreichbarkeit IMO stark verbessert werden. Damit auch Menschen mit privaten Fahrrädern unkomplizierter zur StraB pendeln können, bietet sich ebenso ein Angebot von abschließbaren Fahrradboxen im Bereich der Haltestellen an.",https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur,high concreteness,"[2, 2, 2, 2, 2]",0,0
